UTCDate,UTCTime,Latitude,Longitude,Easting,Northing,H-Ell,SDHori,SDHeig,VEast,VNorth,VUp,H Dist,V Dist
7/13/14,6:42:44 AM,66.37214581,-38.19973907,535790.256,7361620.477,172.349,0.017,0.031,0.0018,0,-0.0036,27.1365842,0.003
7/13/14,6:42:59 AM,66.37214581,-38.19973888,535790.265,7361620.477,172.338,0.017,0.031,0.0018,0,-0.0018,27.14544641,-0.008
7/13/14,6:43:14 AM,66.37214583,-38.19973889,535790.265,7361620.479,172.34,0.017,0.031,-0.0017,0,0,27.14509792,-0.006
7/13/14,6:43:29 AM,66.37214582,-38.19973906,535790.257,7361620.478,172.347,0.017,0.031,-0.0018,0,-0.0018,27.13739457,0.001
7/13/14,6:43:44 AM,66.37214579,-38.19973903,535790.258,7361620.475,172.328,0.017,0.031,0.0018,0,0,27.1389023,-0.018
7/13/14,6:43:59 AM,66.3721458,-38.19973884,535790.267,7361620.476,172.336,0.017,0.031,0.0018,0,0.0018,27.1475901,-0.01
7/13/14,6:44:14 AM,66.37214582,-38.19973876,535790.27,7361620.478,172.332,0.017,0.031,0,0,0.0018,27.15019567,-0.014
7/13/14,6:44:29 AM,66.37214581,-38.19973866,535790.275,7361620.477,172.341,0.017,0.031,0,0,0.0018,27.15529342,-0.005
7/13/14,6:44:44 AM,66.37214585,-38.19973854,535790.28,7361620.482,172.337,0.017,0.032,0.0018,0,0,27.15934648,-0.009
7/13/14,6:44:59 AM,66.3721458,-38.19973834,535790.289,7361620.477,172.337,0.017,0.032,0.0018,0,0,27.16907943,-0.009
7/13/14,6:45:14 AM,66.37214579,-38.19973837,535790.288,7361620.475,172.34,0.017,0.032,0,0,0,27.16844305,-0.006
7/13/14,6:45:29 AM,66.37214581,-38.19973837,535790.288,7361620.477,172.344,0.017,0.032,0,0,0,27.16809471,-0.002
7/13/14,6:45:44 AM,66.37214576,-38.19973828,535790.292,7361620.472,172.342,0.017,0.032,0,0,0,27.17290461,-0.004
7/13/14,6:45:59 AM,66.37214577,-38.1997382,535790.295,7361620.473,172.336,0.017,0.032,0,0,0,27.17568444,-0.01
7/13/14,6:46:14 AM,66.37214571,-38.19973818,535790.296,7361620.467,172.335,0.017,0.032,0,0,-0.0018,27.17771517,-0.011
7/13/14,6:46:29 AM,66.3721457,-38.19973815,535790.298,7361620.465,172.323,0.017,0.032,0,-0.0018,-0.0018,27.18003344,-0.023
7/13/14,6:46:44 AM,66.3721456,-38.19973815,535790.298,7361620.454,172.319,0.017,0.032,0,-0.0018,0.0018,27.18195514,-0.027
7/13/14,6:46:59 AM,66.37214562,-38.19973816,535790.297,7361620.457,172.328,0.017,0.032,0,0,0.0018,27.180446,-0.018
7/13/14,6:47:14 AM,66.37214562,-38.19973812,535790.299,7361620.457,172.333,0.017,0.032,0.0018,0,0,27.18241522,-0.013
7/13/14,6:47:29 AM,66.37214558,-38.19973795,535790.307,7361620.452,172.336,0.017,0.032,0.0018,0,0,27.19116621,-0.01
7/13/14,6:47:44 AM,66.37214559,-38.19973801,535790.304,7361620.453,172.339,0.017,0.032,0,0.0018,-0.0018,27.18803755,-0.007
7/13/14,6:47:59 AM,66.37214565,-38.19973797,535790.306,7361620.46,172.327,0.017,0.032,0,-0.0018,-0.0018,27.18878344,-0.019
7/13/14,6:48:14 AM,66.37214552,-38.19973783,535790.312,7361620.445,172.321,0.017,0.032,0,-0.0018,0,27.19731417,-0.025
7/13/14,6:48:29 AM,66.37214553,-38.19973782,535790.313,7361620.446,172.315,0.017,0.032,0,0,0.0018,27.19812361,-0.031
7/13/14,6:48:44 AM,66.37214559,-38.19973793,535790.308,7361620.453,172.33,0.017,0.032,0,-0.0018,0,27.19197591,-0.016
7/13/14,6:48:59 AM,66.37214552,-38.19973785,535790.311,7361620.445,172.316,0.017,0.032,0,-0.0018,-0.0018,27.19632962,-0.03
7/13/14,6:49:14 AM,66.37214552,-38.1997377,535790.318,7361620.446,172.323,0.017,0.032,0.0018,0,0,27.20304639,-0.023
7/13/14,6:49:29 AM,66.37214552,-38.19973744,535790.33,7361620.445,172.324,0.017,0.032,0.0018,0,0.0018,27.21503617,-0.022
7/13/14,6:49:44 AM,66.37214556,-38.19973745,535790.329,7361620.45,172.343,0.017,0.032,0,0,0,27.21317696,-0.003
7/13/14,6:49:59 AM,66.37214553,-38.1997373,535790.336,7361620.447,172.331,0.017,0.032,0,0,-0.0018,27.22059371,-0.015
7/13/14,6:50:14 AM,66.37214555,-38.19973719,535790.341,7361620.45,172.338,0.017,0.032,0,0,0.0018,27.22499219,-0.008
7/13/14,6:50:29 AM,66.37214555,-38.19973722,535790.34,7361620.449,172.348,0.017,0.032,0,0,0.0018,27.22418238,0.002
7/13/14,6:50:44 AM,66.37214558,-38.19973723,535790.339,7361620.453,172.346,0.017,0.032,0,-0.0018,0,27.2224988,0
7/13/14,6:50:59 AM,66.37214551,-38.19973716,535790.342,7361620.444,172.344,0.017,0.032,0.0018,-0.0018,0,27.227026,-0.002
7/13/14,6:51:14 AM,66.3721455,-38.19973698,535790.351,7361620.444,172.346,0.017,0.032,0.0018,0,0,27.23588721,0
7/13/14,6:51:29 AM,66.37214553,-38.19973692,535790.353,7361620.447,172.349,0.017,0.032,0,0,-0.0018,27.23733183,0.003
7/13/14,6:51:44 AM,66.37214546,-38.19973685,535790.356,7361620.439,172.333,0.017,0.032,0,0,-0.0018,27.24168501,-0.013
7/13/14,6:51:59 AM,66.37214548,-38.19973686,535790.356,7361620.442,172.34,0.017,0.032,0,0,0,27.24115998,-0.006
7/13/14,6:52:14 AM,66.37214551,-38.19973675,535790.361,7361620.444,172.339,0.017,0.032,0,0,0.0018,27.2457331,-0.007
7/13/14,6:52:29 AM,66.3721455,-38.19973669,535790.363,7361620.444,172.35,0.017,0.032,0,0,0,27.24770229,0.004
7/13/14,6:52:44 AM,66.37214548,-38.19973671,535790.362,7361620.442,172.342,0.017,0.032,0,0,-0.0018,27.24706746,-0.004
7/13/14,6:52:59 AM,66.37214547,-38.19973659,535790.368,7361620.44,172.342,0.017,0.032,0,0,-0.0018,27.25332481,-0.004
7/13/14,6:53:14 AM,66.37214545,-38.19973646,535790.374,7361620.438,172.334,0.017,0.032,0.0018,0,-0.0036,27.25958219,-0.012
7/13/14,6:53:29 AM,66.37214543,-38.19973627,535790.382,7361620.436,172.324,0.017,0.032,0.0018,0,0,27.26780873,-0.022
7/13/14,6:53:44 AM,66.37214543,-38.19973635,535790.379,7361620.437,172.335,0.017,0.032,0.0018,0,0.0018,27.26468003,-0.011
7/13/14,6:53:59 AM,66.37214546,-38.1997361,535790.39,7361620.44,172.334,0.017,0.032,0.0018,0,-0.0018,27.27498577,-0.012
7/13/14,6:54:14 AM,66.37214544,-38.19973609,535790.39,7361620.437,172.315,0.017,0.032,0,0,0,27.27551037,-0.031
7/13/14,6:54:29 AM,66.37214544,-38.19973607,535790.391,7361620.438,172.327,0.017,0.032,0,0,0.0018,27.27632006,-0.019
7/13/14,6:54:44 AM,66.37214545,-38.19973601,535790.394,7361620.438,172.323,0.017,0.032,0.0018,0,-0.0018,27.27927384,-0.023
7/13/14,6:54:59 AM,66.37214544,-38.19973584,535790.402,7361620.437,172.309,0.017,0.032,0.0018,0,-0.0036,27.28732545,-0.037
7/13/14,6:55:14 AM,66.37214541,-38.19973573,535790.406,7361620.434,172.295,0.017,0.032,0,0,-0.0018,27.29178845,-0.051
7/13/14,6:55:29 AM,66.37214542,-38.19973562,535790.411,7361620.436,172.292,0.017,0.032,0,0.0018,0.0018,27.29636166,-0.054
7/13/14,6:55:44 AM,66.3721455,-38.19973562,535790.411,7361620.444,172.313,0.017,0.032,0,0.0018,0,27.29496422,-0.033
7/13/14,6:55:59 AM,66.37214549,-38.19973547,535790.418,7361620.444,172.292,0.017,0.032,0,0,0,27.3018568,-0.054
7/13/14,6:56:14 AM,66.37214546,-38.19973536,535790.423,7361620.44,172.301,0.017,0.032,0,0,0.0036,27.30747824,-0.045
7/13/14,6:56:29 AM,66.37214545,-38.19973528,535790.427,7361620.44,172.314,0.017,0.032,0,0,0.0018,27.31141681,-0.032
7/13/14,6:56:44 AM,66.37214543,-38.19973526,535790.428,7361620.437,172.319,0.017,0.032,0,0,-0.0018,27.31292533,-0.027
7/13/14,6:56:59 AM,66.37214537,-38.19973516,535790.432,7361620.43,172.305,0.017,0.032,0,0,-0.0018,27.31808729,-0.041
7/13/14,6:57:14 AM,66.37214539,-38.19973505,535790.437,7361620.433,172.302,0.017,0.032,0,0,0.0018,27.32248578,-0.044
7/13/14,6:57:29 AM,66.37214543,-38.1997351,535790.435,7361620.438,172.314,0.017,0.032,0,0,0,27.31964312,-0.032
7/13/14,6:57:44 AM,66.37214539,-38.19973493,535790.442,7361620.433,172.301,0.017,0.032,0,0,-0.0018,27.32740884,-0.045
7/13/14,6:57:59 AM,66.37214538,-38.19973485,535790.446,7361620.432,172.302,0.017,0.032,0,0,-0.0018,27.33152204,-0.044
7/13/14,6:58:14 AM,66.37214537,-38.19973484,535790.446,7361620.43,172.294,0.017,0.032,0,0,-0.0018,27.3318716,-0.052
7/13/14,6:58:29 AM,66.37214541,-38.19973474,535790.451,7361620.435,172.296,0.017,0.032,0,0,0.0018,27.33592115,-0.05
7/13/14,6:58:44 AM,66.37214546,-38.19973472,535790.452,7361620.44,172.315,0.017,0.032,0.0018,-0.0018,0.0018,27.33603323,-0.031
7/13/14,6:58:59 AM,66.37214538,-38.19973454,535790.459,7361620.432,172.308,0.017,0.032,0.0018,-0.0018,-0.0018,27.34432212,-0.038
7/13/14,6:59:14 AM,66.37214539,-38.19973461,535790.457,7361620.433,172.294,0.017,0.032,0,0,-0.0018,27.34217821,-0.052
7/13/14,6:59:29 AM,66.37214536,-38.1997345,535790.461,7361620.43,172.298,0.017,0.032,0,0,0,27.34664074,-0.048
7/13/14,6:59:44 AM,66.37214533,-38.19973442,535790.465,7361620.426,172.305,0.017,0.032,0,0,0,27.35127829,-0.041
7/13/14,6:59:59 AM,66.37214534,-38.19973444,535790.464,7361620.427,172.303,0.017,0.032,0,0,0,27.35011887,-0.043
7/13/14,7:00:14 AM,66.37214532,-38.19973441,535790.465,7361620.425,172.308,0.017,0.032,0,0,-0.0018,27.35145314,-0.038
7/13/14,7:00:29 AM,66.37214527,-38.19973434,535790.469,7361620.42,172.296,0.017,0.032,0,0,-0.0018,27.35626619,-0.05
7/13/14,7:00:44 AM,66.37214526,-38.19973421,535790.475,7361620.419,172.289,0.017,0.032,0,0,0.0018,27.3623486,-0.057
7/13/14,7:00:59 AM,66.37214527,-38.19973412,535790.478,7361620.42,172.299,0.017,0.032,0,0,0.0018,27.36512732,-0.047
7/13/14,7:01:14 AM,66.37214531,-38.19973403,535790.483,7361620.424,172.296,0.017,0.032,0,0,0,27.36935074,-0.05
7/13/14,7:01:29 AM,66.3721453,-38.19973386,535790.49,7361620.423,172.298,0.017,0.032,0,0,0,27.37641777,-0.048
7/13/14,7:01:44 AM,66.37214525,-38.19973385,535790.491,7361620.418,172.299,0.017,0.032,0,0,-0.0018,27.37827672,-0.047
7/13/14,7:01:59 AM,66.37214523,-38.19973383,535790.492,7361620.416,172.291,0.017,0.032,0,0,0,27.37961126,-0.055
7/13/14,7:02:14 AM,66.37214524,-38.19973366,535790.499,7361620.417,172.304,0.017,0.032,0,0,0.0036,27.38632829,-0.042
7/13/14,7:02:29 AM,66.37214529,-38.19973358,535790.503,7361620.422,172.314,0.017,0.032,0,0,0.0036,27.38939247,-0.032
7/13/14,7:02:44 AM,66.37214528,-38.19973353,535790.505,7361620.422,172.321,0.017,0.032,0,0,0.0018,27.3913617,-0.025
7/13/14,7:02:59 AM,66.37214531,-38.19973349,535790.507,7361620.424,172.323,0.017,0.032,0,0,0,27.39298158,-0.023
7/13/14,7:03:14 AM,66.37214525,-38.19973335,535790.513,7361620.418,172.319,0.017,0.032,0,0,0,27.39993766,-0.027
7/13/14,7:03:29 AM,66.37214526,-38.19973348,535790.507,7361620.419,172.318,0.017,0.032,0,-0.0018,-0.0018,27.39385524,-0.028
7/13/14,7:03:44 AM,66.37214518,-38.19973341,535790.51,7361620.411,172.299,0.017,0.032,0,-0.0018,-0.0018,27.39820859,-0.047
7/13/14,7:03:59 AM,66.37214515,-38.1997333,535790.515,7361620.406,172.294,0.017,0.032,0,0,-0.0018,27.40400708,-0.052
7/13/14,7:04:14 AM,66.37214513,-38.19973325,535790.518,7361620.405,172.284,0.017,0.032,0,0,-0.0036,27.4071359,-0.062
7/13/14,7:04:29 AM,66.37214514,-38.19973322,535790.519,7361620.405,172.275,0.017,0.032,0,0,0,27.40812042,-0.071
7/13/14,7:04:44 AM,66.37214514,-38.19973313,535790.523,7361620.406,172.292,0.017,0.032,0,0,0.0018,27.41188334,-0.054
7/13/14,7:04:59 AM,66.37214512,-38.199733,535790.529,7361620.403,172.29,0.017,0.032,0,0,0,27.41831616,-0.056
7/13/14,7:05:14 AM,66.37214513,-38.19973297,535790.53,7361620.405,172.284,0.017,0.032,0,0,0,27.41895027,-0.062
7/13/14,7:05:29 AM,66.37214507,-38.19973285,535790.536,7361620.398,172.279,0.017,0.032,0,0,0,27.42608432,-0.067
7/13/14,7:05:44 AM,66.37214508,-38.19973292,535790.533,7361620.399,172.283,0.017,0.032,0.0018,-0.0018,-0.0018,27.42295544,-0.063
7/13/14,7:05:59 AM,66.37214501,-38.19973275,535790.54,7361620.391,172.274,0.017,0.032,0.0018,-0.0018,-0.0018,27.43125068,-0.072
7/13/14,7:06:14 AM,66.37214501,-38.19973269,535790.543,7361620.392,172.268,0.017,0.032,0,0,0.0018,27.4340285,-0.078
7/13/14,7:06:29 AM,66.37214501,-38.19973269,535790.543,7361620.392,172.282,0.017,0.032,0,0,0.0018,27.4340285,-0.064
7/13/14,7:06:44 AM,66.37214503,-38.19973257,535790.548,7361620.393,172.286,0.018,0.032,0,0,0,27.43877537,-0.06
7/13/14,7:06:59 AM,66.37214509,-38.19973241,535790.555,7361620.401,172.289,0.018,0.032,0,0,0.0018,27.44426441,-0.057
7/13/14,7:07:14 AM,66.3721451,-38.19973236,535790.558,7361620.402,172.299,0.018,0.032,0,0,0.0018,27.44704292,-0.047
7/13/14,7:07:29 AM,66.37214514,-38.19973223,535790.563,7361620.406,172.299,0.018,0.032,0,0,0.0018,27.45126569,-0.047
7/13/14,7:07:44 AM,66.37214515,-38.19973214,535790.567,7361620.408,172.313,0.018,0.032,0,0,0.0018,27.45485429,-0.033
7/13/14,7:07:59 AM,66.37214514,-38.19973203,535790.572,7361620.406,172.318,0.018,0.032,0,0,0,27.46012697,-0.028
7/13/14,7:08:14 AM,66.37214518,-38.19973217,535790.566,7361620.411,172.321,0.018,0.032,0,0,-0.0018,27.45334533,-0.025
7/13/14,7:08:29 AM,66.37214513,-38.19973204,535790.572,7361620.405,172.314,0.018,0.032,0,0,0,27.46030186,-0.032
7/13/14,7:08:44 AM,66.37214508,-38.19973192,535790.577,7361620.4,172.325,0.018,0.032,0,0,0.0018,27.46609961,-0.021
7/13/14,7:08:59 AM,66.37214514,-38.19973184,535790.581,7361620.406,172.326,0.018,0.032,0.0018,0,0,27.46898833,-0.02
7/13/14,7:09:14 AM,66.37214514,-38.19973164,535790.59,7361620.406,172.324,0.018,0.032,0.0018,0,-0.0018,27.47784979,-0.022
7/13/14,7:09:29 AM,66.37214514,-38.19973159,535790.592,7361620.407,172.31,0.018,0.032,0,0.0018,0,27.47964428,-0.036
7/13/14,7:09:44 AM,66.37214521,-38.19973163,535790.59,7361620.415,172.319,0.018,0.032,0,0,0.0018,27.47627839,-0.027
7/13/14,7:09:59 AM,66.37214514,-38.19973148,535790.597,7361620.407,172.316,0.018,0.032,0,-0.0036,0,27.4845674,-0.03
7/13/14,7:10:14 AM,66.37214508,-38.19973139,535790.601,7361620.4,172.312,0.018,0.032,0,-0.0018,0,27.48972935,-0.034
7/13/14,7:10:29 AM,66.37214508,-38.19973129,535790.605,7361620.4,172.309,0.018,0.032,0,0,0,27.49366771,-0.037
7/13/14,7:10:44 AM,66.37214509,-38.19973124,535790.608,7361620.401,172.309,0.018,0.032,0,0,0,27.49644664,-0.037
7/13/14,7:10:59 AM,66.37214508,-38.19973126,535790.607,7361620.4,172.31,0.018,0.032,0,0,0,27.49563689,-0.036
7/13/14,7:11:14 AM,66.37214509,-38.19973118,535790.61,7361620.401,172.314,0.018,0.032,0,0,-0.0018,27.49841585,-0.032
7/13/14,7:11:29 AM,66.37214504,-38.19973113,535790.613,7361620.396,172.293,0.018,0.032,0,0,-0.0018,27.50224405,-0.053
7/13/14,7:11:44 AM,66.37214504,-38.19973107,535790.616,7361620.396,172.3,0.018,0.032,0,0,0,27.50519778,-0.046
7/13/14,7:11:59 AM,66.37214504,-38.19973093,535790.622,7361620.396,172.3,0.018,0.032,0,0,0,27.51110527,-0.046
7/13/14,7:12:14 AM,66.37214508,-38.1997309,535790.623,7361620.401,172.296,0.018,0.032,0,0,0.0018,27.51121577,-0.05
7/13/14,7:12:29 AM,66.37214512,-38.19973081,535790.627,7361620.405,172.315,0.018,0.032,0,0,0.0018,27.51445571,-0.031
7/13/14,7:12:44 AM,66.37214511,-38.19973079,535790.628,7361620.404,172.319,0.018,0.032,0,0,-0.0018,27.51561493,-0.027
7/13/14,7:12:59 AM,66.3721451,-38.19973076,535790.629,7361620.403,172.299,0.018,0.032,0,0,0,27.51677417,-0.047
7/13/14,7:13:14 AM,66.37214509,-38.19973065,535790.634,7361620.402,172.314,0.018,0.032,0,0,0,27.52187197,-0.032
7/13/14,7:13:29 AM,66.37214509,-38.19973064,535790.635,7361620.402,172.306,0.018,0.032,0,0,-0.0018,27.52285661,-0.04
7/13/14,7:13:44 AM,66.37214506,-38.19973057,535790.638,7361620.398,172.298,0.018,0.032,0,0,0.0018,27.5265092,-0.048
7/13/14,7:13:59 AM,66.37214502,-38.19973042,535790.644,7361620.394,172.31,0.018,0.032,0,0,0.0018,27.53311601,-0.036
7/13/14,7:14:14 AM,66.37214506,-38.19973052,535790.64,7361620.399,172.308,0.018,0.032,0,0,0,27.52830373,-0.038
7/13/14,7:14:29 AM,66.37214505,-38.19973035,535790.647,7361620.397,172.307,0.018,0.032,0,0,0,27.53554548,-0.039
7/13/14,7:14:44 AM,66.37214503,-38.19973026,535790.652,7361620.395,172.311,0.018,0.032,0,0.0018,0,27.54081803,-0.035
7/13/14,7:14:59 AM,66.3721451,-38.19973019,535790.655,7361620.403,172.315,0.018,0.032,0,0.0018,0.0018,27.54237508,-0.031
7/13/14,7:15:14 AM,66.37214508,-38.1997302,535790.654,7361620.4,172.323,0.018,0.032,0,0,0.0018,27.54191397,-0.023
7/13/14,7:15:29 AM,66.37214505,-38.1997301,535790.659,7361620.397,172.325,0.018,0.032,0,0,0,27.54736098,-0.021
7/13/14,7:15:44 AM,66.37214507,-38.19973012,535790.658,7361620.4,172.321,0.018,0.032,0.0018,0,0.0018,27.54585256,-0.025
7/13/14,7:15:59 AM,66.37214506,-38.19972991,535790.667,7361620.399,172.33,0.018,0.032,0.0018,0,0,27.55488895,-0.016
7/13/14,7:16:14 AM,66.37214502,-38.19972978,535790.673,7361620.395,172.321,0.018,0.032,0,0,-0.0036,27.56149512,-0.025
7/13/14,7:16:29 AM,66.37214503,-38.19972965,535790.679,7361620.395,172.302,0.018,0.032,0,0,-0.0018,27.56740294,-0.044
7/13/14,7:16:44 AM,66.37214501,-38.1997296,535790.681,7361620.393,172.307,0.018,0.032,0,0,0,27.56972145,-0.039
7/13/14,7:16:59 AM,66.37214507,-38.19972956,535790.683,7361620.4,172.311,0.018,0.032,0,0,0.0018,27.57046913,-0.035
7/13/14,7:17:14 AM,66.37214502,-38.19972943,535790.689,7361620.395,172.322,0.018,0.032,0,0,0,27.57724941,-0.024
7/13/14,7:17:29 AM,66.37214498,-38.19972933,535790.693,7361620.391,172.313,0.018,0.032,0,0,-0.0018,27.58188632,-0.033
7/13/14,7:17:44 AM,66.37214511,-38.19972944,535790.688,7361620.404,172.312,0.02,0.038,0,0.0025,-0.0013,27.57469537,-0.034
7/13/14,7:17:59 AM,66.37214513,-38.1997293,535790.694,7361620.407,172.347,0.023,0.05,0.0018,-0.0018,0.0018,27.58008125,0.001
7/13/14,7:18:14 AM,66.37214501,-38.19972914,535790.702,7361620.394,172.324,0.023,0.05,0,-0.0018,-0.0018,27.59022445,-0.022
7/13/14,7:18:29 AM,66.37214501,-38.19972916,535790.701,7361620.394,172.322,0.023,0.05,0,0,-0.0018,27.58923979,-0.024
7/13/14,7:18:44 AM,66.37214499,-38.19972927,535790.696,7361620.392,172.309,0.02,0.04,0.0024,0,0.0012,27.58466561,-0.037
7/13/14,7:18:59 AM,66.37214501,-38.19972903,535790.707,7361620.393,172.324,0.018,0.033,0,0,0,27.59532223,-0.022
7/13/14,7:19:14 AM,66.37214505,-38.19972907,535790.705,7361620.398,172.331,0.018,0.033,0,0,-0.0017,27.59248086,-0.015
7/13/14,7:19:29 AM,66.37214503,-38.19972906,535790.705,7361620.396,172.317,0.019,0.033,0.0017,0,-0.0019,27.59282958,-0.029
7/13/14,7:19:44 AM,66.37214502,-38.19972883,535790.716,7361620.395,172.316,0.019,0.034,0.0019,0.0017,0.0017,27.60383542,-0.03
7/13/14,7:19:59 AM,66.37214509,-38.19972878,535790.718,7361620.403,172.33,0.019,0.034,0.0017,0.0003,0.0019,27.60441113,-0.016
7/13/14,7:20:14 AM,66.37214501,-38.19972855,535790.728,7361620.393,172.333,0.019,0.034,0.002,-0.002,-0.0016,27.61600033,-0.013
7/13/14,7:20:29 AM,66.37214506,-38.19972853,535790.729,7361620.4,172.322,0.019,0.034,0,0,-0.0003,27.61576542,-0.024
7/13/14,7:20:44 AM,66.37214512,-38.19972839,535790.735,7361620.406,172.339,0.019,0.034,0,0,0.002,27.62063004,-0.007
7/13/14,7:20:59 AM,66.37214511,-38.19972842,535790.734,7361620.405,172.342,0.019,0.035,0,0,0,27.61981915,-0.004
7/13/14,7:21:14 AM,66.37214512,-38.1997283,535790.739,7361620.407,172.344,0.019,0.035,0,0,-0.0015,27.62439532,-0.002
7/13/14,7:21:29 AM,66.37214507,-38.19972828,535790.74,7361620.401,172.334,0.019,0.036,0,0,-0.0036,27.62642347,-0.012
7/13/14,7:21:44 AM,66.37214504,-38.19972826,535790.741,7361620.397,172.326,0.02,0.037,0.0013,0,0,27.62810448,-0.02
7/13/14,7:21:59 AM,66.37214495,-38.1997281,535790.748,7361620.387,172.317,0.02,0.039,0,-0.0025,-0.0025,27.63674022,-0.029
7/13/14,7:22:14 AM,66.37214506,-38.19972812,535790.747,7361620.4,172.331,0.024,0.051,0,0.0018,0.0054,27.63349069,-0.015
7/13/14,7:22:29 AM,66.37214501,-38.19972809,535790.749,7361620.394,172.331,0.02,0.037,0,0,-0.0013,27.6365047,-0.015
7/13/14,7:22:44 AM,66.37214497,-38.19972798,535790.754,7361620.389,172.322,0.02,0.039,0,0,-0.0011,27.64229951,-0.024
7/13/14,7:22:59 AM,66.37214499,-38.19972791,535790.757,7361620.392,172.332,0.024,0.051,0,0,0.0018,27.64473078,-0.014
7/13/14,7:23:14 AM,66.37214498,-38.19972777,535790.763,7361620.391,172.338,0.024,0.051,0.0018,0,0,27.65081324,-0.008
7/13/14,7:23:29 AM,66.37214493,-38.1997275,535790.775,7361620.385,172.336,0.024,0.051,0.0018,0,-0.0018,27.66367526,-0.01
7/13/14,7:23:44 AM,66.37214489,-38.19972764,535790.769,7361620.381,172.322,0.024,0.052,0,0,0,27.65846498,-0.024
7/13/14,7:23:59 AM,66.37214488,-38.19972761,535790.77,7361620.38,172.335,0.024,0.052,0,0,0.0018,27.65962417,-0.011
7/13/14,7:24:14 AM,66.37214485,-38.19972755,535790.773,7361620.377,172.328,0.025,0.052,0.0018,0,0.0018,27.66310187,-0.018
7/13/14,7:24:29 AM,66.37214491,-38.19972731,535790.784,7361620.384,172.348,0.025,0.052,0.0018,0.0018,0.0018,27.67271178,0.002
7/13/14,7:24:44 AM,66.37214499,-38.19972717,535790.79,7361620.393,172.355,0.025,0.052,0,0.0018,0,27.67705277,0.009
7/13/14,7:24:59 AM,66.37214497,-38.19972703,535790.796,7361620.39,172.357,0.025,0.052,0,0,0,27.68348325,0.011
7/13/14,7:25:14 AM,66.37214501,-38.19972706,535790.795,7361620.395,172.359,0.025,0.052,0,-0.0018,0,27.68162873,0.013
7/13/14,7:25:29 AM,66.37214494,-38.19972708,535790.794,7361620.387,172.354,0.025,0.052,0,-0.0036,-0.0018,27.68203609,0.008
7/13/14,7:25:44 AM,66.37214486,-38.1997271,535790.793,7361620.379,172.333,0.025,0.052,0,-0.0019,-0.0001,27.68244579,-0.013
7/13/14,7:25:59 AM,66.37214492,-38.19972702,535790.797,7361620.385,172.35,0.025,0.053,0,0,0.0036,27.68533859,0.004
7/13/14,7:26:14 AM,66.37214488,-38.19972687,535790.804,7361620.38,172.361,0.025,0.053,0.0017,0,0.0019,27.69310284,0.015
7/13/14,7:26:29 AM,66.3721449,-38.19972669,535790.811,7361620.382,172.357,0.025,0.053,0,0,-0.0019,27.69964715,0.011
7/13/14,7:26:44 AM,66.37214492,-38.1997267,535790.811,7361620.385,172.362,0.025,0.054,0,0,0,27.69912463,0.016
7/13/14,7:26:59 AM,66.37214488,-38.19972662,535790.814,7361620.38,172.356,0.025,0.056,0,0,-0.0051,27.70294975,0.01
7/13/14,7:27:14 AM,66.37214483,-38.19972671,535790.811,7361620.374,172.336,0.026,0.062,0,0,-0.0036,27.70104207,-0.01
7/13/14,7:27:29 AM,66.3721448,-38.19972679,535790.807,7361620.372,172.327,0.026,0.062,0.0018,0.0018,0,27.69745259,-0.019
7/13/14,7:27:44 AM,66.37214488,-38.1997266,535790.816,7361620.381,172.34,0.026,0.063,0.0018,0.0018,0.0018,27.7047449,-0.006
7/13/14,7:27:59 AM,66.37214482,-38.19972648,535790.821,7361620.374,172.342,0.026,0.063,0,0,0.0018,27.71088869,-0.004
7/13/14,7:28:14 AM,66.37214487,-38.1997265,535790.82,7361620.38,172.352,0.026,0.063,0.0018,0,0.0036,27.70885795,0.006
7/13/14,7:28:29 AM,66.37214489,-38.19972623,535790.832,7361620.381,172.364,0.026,0.063,0.0018,0,0.0018,27.72050032,0.018
7/13/14,7:28:44 AM,66.37214488,-38.19972612,535790.837,7361620.38,172.361,0.026,0.063,0,0,-0.0018,27.72559806,0.015
7/13/14,7:28:59 AM,66.37214485,-38.19972612,535790.837,7361620.377,172.342,0.026,0.063,0,-0.0018,-0.0036,27.72612063,-0.004
7/13/14,7:29:14 AM,66.37214477,-38.19972609,535790.838,7361620.369,172.33,0.026,0.063,0.0018,0,0,27.72850032,-0.016
7/13/14,7:29:29 AM,66.37214489,-38.19972588,535790.847,7361620.383,172.349,0.026,0.063,0.0036,0.0018,0.0036,27.73492327,0.003
7/13/14,7:29:44 AM,66.37214494,-38.19972569,535790.856,7361620.388,172.37,0.027,0.063,0.0018,0,0.0018,27.74291695,0.024
7/13/14,7:29:59 AM,66.37214494,-38.19972568,535790.856,7361620.388,172.373,0.027,0.063,0,0,0.0018,27.74291695,0.027
7/13/14,7:30:14 AM,66.37214497,-38.19972558,535790.861,7361620.391,172.384,0.027,0.063,0,0,0.0018,27.74731996,0.038
